Region,School Name,BEIS School ID,Division,District,K Total,G1 Total,G2 Total,G3 Total,G4 Total,G5 Total,G6 Total,G7 Total,G8 Total,G9 Total,G10 Total,G11 STEM Total,G11 HUMSS Total,G11 ABM Total,G11 GAS Total,G11 TVL Total,G11 SPORTS Total,G11 ARTS Total,G11 PBM Total,G12 STEM Total,G12 HUMSS Total,G12 ABM Total,G12 GAS Total,G12 TVL Total,G12 SPORTS Total,G12 ARTS Total,G12 PBM Total
BARMM,New Life Cotabato City Institutre,408428,Maguindanao II,Sultan Kudarat I,59,62,40,14,57,6,40,44,46,18,35,61,53,43,73,75,23,77,57,48,36,64,20,33,56,49,30
BARMM,Sakeenah Al-Islamiyah,408753,Maguindanao II,Sultan Kudarat I,72,50,69,66,59,30,64,73,51,35,54,53,49,87,75,39,70,63,58,35,44,40,53,55,76,15,30
BARMM,"SULTAN MUHAMMAD DIPATUAN KUDARAT ISLAMIC ACADEMY FOUNDATION, INC.",476504,Maguindanao II,Sultan Kudarat I,58,64,74,37,48,62,36,67,95,15,35,52,7,47,38,63,15,21,32,31,27,78,83,77,60,80,55
BARMM,"IBN Taimiyah Foundation Academy, Inc.",476515,Maguindanao II,Sultan Kudarat I,40,64,39,20,40,57,96,87,81,64,39,80,92,17,16,51,51,66,89,72,62,92,50,68,80,99,32
BARMM,Jumeeyyatu Dar Alkhairei Incorporated,476527,Maguindanao II,Sultan Kudarat I,76,21,85,41,74,89,60,48,63,39,69,32,18,70,12,51,38,73,38,85,57,52,55,38,66,55,58
BARMM,Ibotigen Elementary School,134143,Maguindanao II,Sultan Kudarat II,85,49,71,11,32,40,47,55,78,51,48,59,44,21,61,36,56,60,34,25,50,29,5,67,57,55,52
BARMM,Kakar PS,134144,Maguindanao II,Sultan Kudarat II,28,40,73,87,64,51,35,57,43,39,22,56,67,26,34,58,71,51,21,27,36,28,42,54,86,39,30
BARMM,Narra Elementary School,134149,Maguindanao II,Sultan Kudarat II,63,65,61,66,59,76,57,25,49,49,83,82,48,33,46,68,59,25,28,86,56,17,67,51,49,88,27
BARMM,Panatan Elementary School,134152,Maguindanao II,Sultan Kudarat II,67,89,28,95,40,49,34,76,48,58,80,45,74,13,69,52,71,78,47,79,65,46,28,37,69,78,26
BARMM,Alamada Elementary School,134158,Maguindanao II,Sultan Kudarat II,64,28,54,32,41,84,63,35,23,73,65,43,67,39,52,28,28,52,61,74,66,44,29,28,30,45,43
BARMM,Ladia Elementary School,134164,Maguindanao II,Sultan Kudarat II,75,44,31,69,36,60,46,50,57,28,41,30,56,84,48,79,58,46,65,94,71,63,29,81,54,58,54
BARMM,Matingen PS,134165,Maguindanao II,Sultan Kudarat II,52,63,69,47,27,16,54,28,55,64,87,12,22,52,83,46,59,12,23,70,83,70,75,49,58,46,53
BARMM,Nekitan PS,134166,Maguindanao II,Sultan Kudarat II,15,31,18,39,62,46,70,71,20,22,28,91,59,19,56,50,24,52,45,51,65,49,47,46,83,88,37
BARMM,Pigcalagan Elementary School,134167,Maguindanao II,Sultan Kudarat II,34,54,37,60,55,19,82,94,30,76,23,36,66,44,32,16,90,45,78,54,15,44,67,62,81,58,84
BARMM,Pingping PS,134168,Maguindanao II,Sultan Kudarat II,34,83,65,52,33,50,45,48,75,45,29,38,59,66,74,14,81,15,40,41,15,49,61,31,74,49,50
BARMM,Simuay Junct. CES,134169,Maguindanao II,Sultan Kudarat II,43,75,62,36,98,86,51,38,17,57,43,51,52,34,34,6,49,58,29,78,41,43,62,24,47,34,94
BARMM,GHAZALI B. JAAFAR MEMORIAL ELEMENTARY SCHOOL,137151,Maguindanao II,Sultan Kudarat II,74,44,89,23,66,68,30,56,41,49,68,38,67,16,64,40,56,7,79,17,87,89,37,70,64,13,12
BARMM,Katidtuan Elementary School,216538,Maguindanao II,Sultan Kudarat II,60,83,78,55,43,72,31,24,63,55,21,69,68,38,33,46,31,66,84,47,86,43,47,73,72,88,31
BARMM,Banatin PS,216561,Maguindanao II,Sultan Kudarat II,91,89,42,46,66,65,3,73,35,59,50,41,43,40,53,25,56,58,48,53,84,93,25,54,81,40,38
BARMM,Datu Alamada Memorial NHS,318328,Maguindanao II,Sultan Kudarat II,74,19,52,46,68,54,63,79,22,78,96,57,23,52,55,64,66,72,58,64,66,69,8,50,66,65,38
BARMM,Darapanan Elementary School,500724,Maguindanao II,Sultan Kudarat II,44,40,56,76,76,61,7,64,72,74,52,80,71,26,9,71,88,55,14,34,51,9,52,35,85,37,49
BARMM,Bantek Elementary School,134215,Maguindanao II,Upi North,25,42,68,31,58,79,57,35,69,8,56,53,35,36,43,38,57,47,58,63,80,29,46,35,14,49,51
BARMM,Bliugan Elementary School,134216,Maguindanao II,Upi North,28,38,44,44,31,42,54,64,46,6,14,41,86,49,70,70,23,52,48,29,75,43,63,54,76,49,79
BARMM,Blensong Elementary School,134217,Maguindanao II,Upi North,51,59,43,27,83,55,40,39,61,63,43,77,55,59,69,85,81,40,78,78,83,56,92,36,40,43,51
BARMM,Bongbong Elementary School,134218,Maguindanao II,Upi North,40,43,30,37,36,86,43,40,39,63,85,5,77,51,40,20,75,73,91,11,31,66,73,62,45,45,48
BARMM,Bugabungan Elementary School,134219,Maguindanao II,Upi North,74,71,64,36,46,53,71,52,46,52,34,44,39,52,29,41,39,56,59,53,73,68,20,60,49,75,55
BARMM,Borongotan Elementary School,134220,Maguindanao II,Upi North,31,56,60,32,41,75,75,60,7,57,27,68,48,34,62,58,44,32,54,23,41,83,61,53,75,38,48
BARMM,Darugao Elementary School,134221,Maguindanao II,Upi North,17,79,67,66,55,31,78,84,85,64,29,51,66,22,61,64,45,69,21,23,45,78,62,19,36,52,50
BARMM,F. Besas Sr. Elementary School,134222,Maguindanao II,Upi North,36,20,54,71,74,57,56,33,52,67,67,65,27,55,9,74,97,39,8,19,69,74,86,38,20,49,54
BARMM,Fantil Elementary School,134223,Maguindanao II,Upi North,18,38,81,94,55,17,89,32,65,23,79,68,48,63,73,47,21,67,67,72,44,50,89,9,35,68,66
BARMM,Gamek Elementary School,134224,Maguindanao II,Upi North,27,35,35,68,28,52,61,75,80,73,66,36,68,29,46,39,82,30,18,64,57,57,23,42,15,51,43
BARMM,Kabakaba Elementary School,134225,Maguindanao II,Upi North,45,60,28,61,41,53,57,85,32,25,34,75,46,44,61,97,41,33,43,45,38,64,65,21,54,71,68
BARMM,Kabugkabug Elementary School,134226,Maguindanao II,Upi North,47,51,66,7,40,57,87,50,56,57,66,15,3,27,87,60,62,64,28,46,41,73,55,88,62,67,76
BARMM,Kabutoyen Elementary School,134227,Maguindanao II,Upi North,7,67,14,39,51,72,41,30,48,55,37,81,9,50,81,22,61,63,56,37,69,20,93,57,52,56,18
BARMM,Kamonsawi Elementary School,134228,Maguindanao II,Upi North,31,23,31,44,45,45,68,81,63,43,67,69,53,36,78,76,29,61,61,58,41,75,53,19,77,53,8
BARMM,Kapilit Elementary School,134229,Maguindanao II,Upi North,35,54,53,33,66,19,75,42,34,84,53,47,36,70,73,54,50,36,47,78,52,60,90,58,46,38,79
BARMM,Katiguesen Elementary School,134230,Maguindanao II,Upi North,19,52,52,39,19,70,55,67,71,70,43,66,55,35,78,47,55,52,64,41,55,50,46,35,37,48,57
BARMM,Kibleg Elementary School,134231,Maguindanao II,Upi North,70,70,44,36,60,51,25,70,19,59,23,43,55,49,47,46,38,48,4,59,52,66,50,57,20,14,37
BARMM,Kindal Elementary School,134232,Maguindanao II,Upi North,50,55,49,78,15,77,42,39,80,43,68,64,37,29,47,69,39,40,35,28,35,47,56,59,89,53,34
BARMM,Mirab Elementary School,134233,Maguindanao II,Upi North,39,32,53,43,51,56,79,85,51,68,47,70,69,14,14,30,61,56,24,77,94,68,38,23,87,31,51
BARMM,Nuro CES,134234,Maguindanao II,Upi North,28,24,93,59,37,48,68,41,61,27,45,54,50,70,40,66,49,94,71,74,82,65,74,87,73,33,27
BARMM,Passi Elementary School,134235,Maguindanao II,Upi North,48,34,52,57,72,35,30,56,70,73,59,37,54,62,70,57,50,38,78,43,41,39,61,69,71,37,77
BARMM,Pedro C. Dolores Elementary School,134236,Maguindanao II,Upi North,16,27,58,25,76,27,51,85,18,74,39,28,48,53,8,24,34,21,32,58,40,59,49,33,31,42,56
BARMM,Ranao Pilayan Elementary School,134237,Maguindanao II,Upi North,48,45,32,58,56,67,57,48,36,87,79,37,40,62,42,99,66,60,15,56,34,50,18,29,44,40,87
BARMM,Renti Elementary School,134238,Maguindanao II,Upi North,40,28,72,68,63,63,54,40,39,39,51,65,44,65,18,51,64,33,92,68,58,73,58,61,17,56,43
BARMM,S. Midal PS,134239,Maguindanao II,Upi North,93,44,36,48,60,40,43,58,42,59,54,59,82,23,34,23,26,52,66,57,27,65,13,78,54,35,75
BARMM,Sefegefen Elementary School,134240,Maguindanao II,Upi North,59,26,45,41,20,41,80,75,61,57,44,54,56,46,64,32,71,42,61,72,82,61,30,71,89,51,35
BARMM,Tenongol Elementary School,134241,Maguindanao II,Upi North,16,32,18,50,53,66,71,80,27,44,59,45,64,59,39,60,69,51,30,36,26,89,6,21,50,78,41
BARMM,Tudok Mamot Elementary School,134242,Maguindanao II,Upi North,73,68,49,51,4,56,46,57,23,19,32,39,76,62,95,53,72,23,48,81,28,93,53,66,75,53,57
BARMM,Kibucay National High School,302101,Maguindanao II,Upi North,45,50,88,54,59,57,69,57,65,73,20,53,34,32,37,57,16,45,36,63,62,37,32,26,60,42,30
BARMM,Dr. Bernabe G. De La Fuente Sr. NHS,305019,Maguindanao II,Upi North,67,74,17,7,43,59,79,76,72,90,57,58,73,73,55,41,12,91,58,55,33,19,53,39,82,81,50
BARMM,Bugabungan NHS,318311,Maguindanao II,Upi North,68,39,68,62,48,23,30,26,41,47,2,42,40,81,22,29,39,87,49,47,21,49,38,54,81,51,68
BARMM,Nangi National High School,318337,Maguindanao II,Upi North,22,62,51,61,37,15,47,53,79,43,22,47,47,35,44,47,37,74,44,41,53,56,41,12,57,47,34
BARMM,Upi Agricultural School,324301,Maguindanao II,Upi North,36,82,60,60,83,60,67,28,51,87,45,30,57,42,36,47,77,39,98,31,32,49,56,56,34,57,47
BARMM,Samad Sumail NHS,326003,Maguindanao II,Upi North,35,17,52,29,42,38,67,20,29,38,34,45,27,28,69,31,22,52,21,21,32,22,53,35,71,15,28
BARMM,Notre Dame of Upi. Inc.,406074,Maguindanao II,Upi North,63,8,27,39,40,56,48,15,9,73,40,86,68,74,44,50,35,43,40,35,40,62,37,33,93,37,77
BARMM,"ST. FRANCIS EPISCOPAL SCHOOL of UPI, INC.",406075,Maguindanao II,Upi North,67,38,75,59,15,25,12,47,52,69,69,40,87,28,42,34,89,34,35,54,10,54,93,55,83,78,10
BARMM,"Alabat Islamic Institute, Inc.",408895,Maguindanao II,Upi North,45,18,88,70,23,33,58,65,18,34,64,24,25,28,63,50,51,75,68,63,70,64,29,39,45,50,34
BARMM,"Joy Alliance Educational Center, Inc",476509,Maguindanao II,Upi North,97,60,54,54,61,27,61,65,23,83,26,51,21,53,48,71,44,36,48,97,48,50,35,59,60,73,59
BARMM,Blala Elementary School,134273,Maguindanao II,Upi West,53,29,73,77,79,63,49,81,35,80,47,33,40,37,24,67,52,36,15,69,77,51,41,8,43,54,26
BARMM,"Don F. Blanco, Sr. Elementary School",134277,Maguindanao II,Upi West,20,30,66,64,29,36,59,22,67,61,36,29,46,52,48,51,35,86,62,34,25,42,50,87,57,15,56
BARMM,Kiga Elementary School,134278,Maguindanao II,Upi West,38,44,81,35,30,66,52,32,72,91,79,56,25,37,31,8,40,67,72,9,56,33,10,41,70,17,76
BARMM,Lahangkeb Elementary School,134280,Maguindanao II,Upi West,60,48,96,41,90,55,43,98,29,64,54,75,74,60,41,52,10,75,9,32,87,32,27,39,39,64,49
BARMM,Carlos Palindac Elementary School,134285,Maguindanao II,Upi West,33,76,60,63,31,42,78,89,41,55,83,51,24,67,62,92,57,55,62,71,47,51,66,89,57,73,48
BARMM,Sabaken Central Elementary School,134289,Maguindanao II,Upi West,69,36,82,33,52,15,74,65,65,65,27,60,43,33,79,90,68,50,52,23,95,7,10,33,87,48,49
BARMM,Tinindanan Elementary School,134293,Maguindanao II,Upi West,15,30,51,74,53,50,86,50,63,63,76,63,47,65,58,42,37,62,30,47,45,21,90,12,79,59,64
BARMM,Sabaken National High School,318327,Maguindanao II,Upi West,55,37,41,14,88,79,67,35,74,63,32,40,51,54,93,27,74,46,83,31,26,63,38,49,62,35,31
BARMM,Baguiangen Elementary School,133913,Maguindanao II,Buldon East,73,39,72,27,72,28,52,32,24,45,57,45,54,55,37,15,55,52,36,35,37,89,53,26,40,41,27
BARMM,Central Edcor Elementary School,133915,Maguindanao II,Buldon East,60,48,48,63,53,32,41,58,7,32,82,50,19,43,87,83,59,52,63,80,72,58,22,53,64,36,62
BARMM,Dinganen Central Elementary School,133916,Maguindanao II,Buldon East,78,53,34,56,77,74,42,41,25,39,62,42,38,66,59,49,47,78,75,52,51,67,51,28,22,57,10
BARMM,Karim Elementary School,133919,Maguindanao II,Buldon East,54,31,65,93,30,63,34,63,74,67,28,87,58,41,75,70,85,36,89,22,37,46,51,23,81,67,46
BARMM,Kulimpang Elementary School,133920,Maguindanao II,Buldon East,13,71,68,40,76,95,29,58,71,51,47,82,81,43,39,52,47,61,49,31,54,55,50,63,49,45,52
BARMM,Lower Dinganen PS,133921,Maguindanao II,Buldon East,35,29,49,70,71,63,54,79,44,5,82,49,40,47,12,29,45,64,48,23,55,40,9,27,93,51,62
BARMM,Nuyo Elementary School,133925,Maguindanao II,Buldon East,47,51,46,77,65,24,45,32,42,92,50,58,28,39,52,44,61,8,82,37,49,36,24,28,40,39,65
BARMM,Potri Dabaleig Elementary School,133929,Maguindanao II,Buldon East,59,42,76,14,45,16,49,40,46,49,49,64,51,36,30,29,93,63,54,41,54,58,38,70,58,25,58
BARMM,Ampuan Elementary School,216524,Maguindanao II,Buldon East,89,97,46,73,53,17,71,75,45,92,44,19,81,56,29,39,17,95,66,43,40,40,28,27,60,38,38
BARMM,Datu Abolais A. Manalao Elementary School,216578,Maguindanao II,Buldon East,31,36,32,57,54,33,63,85,45,48,26,15,57,26,26,41,35,43,58,39,67,80,26,64,44,64,68
BARMM,Dimagalen elementary school,253014,Maguindanao II,Buldon East,23,74,52,12,14,63,10,21,77,42,20,21,83,48,52,55,52,56,23,31,71,63,54,62,59,82,53
BARMM,Dinganen-Buldon NHS,305007,Maguindanao II,Buldon East,26,60,66,64,51,81,41,19,15,52,46,66,55,45,63,56,39,46,44,67,25,18,62,57,60,25,64
BARMM,Karim NHS,318302,Maguindanao II,Buldon East,38,47,52,49,41,56,44,35,36,56,42,20,60,63,45,44,43,67,60,34,59,76,61,52,13,81,35
BARMM,Jamiat Buldon Al-Islamia,406068,Maguindanao II,Buldon East,58,67,16,59,52,59,25,58,68,83,56,15,57,47,44,44,14,46,68,51,12,71,71,38,53,52,46
BARMM,Punta CES,134103,Maguindanao II,Inter Parang,26,61,44,43,43,37,60,80,69,57,41,86,74,65,65,41,29,54,36,78,39,57,60,45,19,64,39
BARMM,Cabuan PS,134105,Maguindanao II,Inter Parang,53,38,71,31,31,75,36,33,19,60,82,84,57,48,20,42,23,60,80,28,51,40,33,68,40,43,52
BARMM,Nituan Elementary School,134109,Maguindanao II,Inter Parang,88,74,15,57,70,24,56,26,31,21,45,33,31,11,16,72,51,49,49,59,57,69,30,55,63,37,33
BARMM,Orandang Elementary School,134110,Maguindanao II,Inter Parang,11,52,44,76,83,22,40,46,61,27,32,33,56,51,36,84,61,75,21,44,32,33,52,29,22,25,32
BARMM,Sagasab Elementary School,134112,Maguindanao II,Inter Parang,93,67,70,58,37,61,26,74,37,36,19,56,55,17,42,40,24,47,33,66,43,71,36,76,44,39,70
BARMM,William Reed Elementary School,134116,Maguindanao II,Inter Parang,54,49,31,52,60,68,48,60,62,55,60,31,13,12,22,69,55,53,77,44,82,90,55,27,54,78,76
BARMM,Ruth Manion Babao Mem. NHS,318313,Maguindanao II,Inter Parang,69,94,44,38,47,33,71,44,34,7,75,43,58,48,71,69,24,83,73,54,21,88,8,66,58,56,61
BARMM,Illana Bay Integrated Computer College,408658,Maguindanao II,Inter Parang,64,68,57,69,21,83,70,60,48,23,58,41,46,40,61,91,48,55,49,57,60,69,16,85,85,43,30
BARMM,Balut Elementary School,134159,Maguindanao II,Sultan Mastura,46,51,22,89,58,71,40,13,66,53,40,31,53,19,16,38,49,37,70,25,38,39,16,22,44,52,91
BARMM,Boliok Elementary School,134160,Maguindanao II,Sultan Mastura,67,81,79,58,62,38,70,84,48,27,17,49,40,99,59,50,37,35,66,29,70,76,61,34,40,60,52
BARMM,Bungabong Primary School,134161,Maguindanao II,Sultan Mastura,42,43,63,77,58,26,34,32,57,50,49,63,61,52,73,7,35,71,44,75,52,32,50,66,72,49,51
BARMM,Dagurungan Elementary School,134162,Maguindanao II,Sultan Mastura,63,55,71,76,43,33,61,72,54,25,32,48,71,75,43,49,76,56,48,78,70,44,84,77,92,62,48
BARMM,Simuay Seashore Elementary School.,134170,Maguindanao II,Sultan Mastura,50,79,87,87,50,56,32,67,36,9,92,42,39,31,48,57,49,31,62,81,21,24,28,58,80,45,43
BARMM,Datu Panda Elementary School,134171,Maguindanao II,Sultan Mastura,57,20,66,34,25,85,51,40,74,53,48,47,76,47,90,53,79,56,38,48,70,46,58,51,63,19,87
BARMM,Tambo Elementary School,134172,Maguindanao II,Sultan Mastura,55,79,45,45,35,75,48,72,89,11,47,8,14,81,83,65,55,85,53,77,29,15,54,53,65,63,28
BARMM,Tapayan CES,134173,Maguindanao II,Sultan Mastura,70,57,42,68,90,41,58,59,91,44,49,36,53,45,72,44,30,38,8,79,20,18,43,65,34,70,43
BARMM,Tariken Elementary School,134174,Maguindanao II,Sultan Mastura,45,86,40,15,69,18,32,54,46,21,20,64,48,39,91,45,8,28,72,37,55,15,91,52,47,95,38
BARMM,Tuka Elementary School,134175,Maguindanao II,Sultan Mastura,37,63,53,43,35,15,39,37,44,75,46,56,56,54,81,27,66,49,47,90,53,43,47,21,45,42,82
BARMM,Darping Elementary School,216584,Maguindanao II,Sultan Mastura,39,66,55,74,46,55,53,33,49,76,62,35,29,84,28,45,38,39,73,45,31,50,15,90,42,17,6
BARMM,Kirkir Elementary School,216642,Maguindanao II,Sultan Mastura,29,44,33,30,47,66,66,65,51,27,66,52,56,58,46,39,82,76,18,29,93,55,48,34,68,76,73
BARMM,Namuken Elementary School,216643,Maguindanao II,Sultan Mastura,41,36,55,11,24,60,56,73,56,94,56,53,37,46,48,19,30,47,41,14,85,66,41,58,43,30,43
BARMM,Sultan Mastura NHS,318303,Maguindanao II,Sultan Mastura,60,73,59,93,46,80,67,37,34,26,94,52,22,43,53,75,72,86,83,29,45,48,28,45,8,29,47
BARMM,Sulon National High School,326501,Maguindanao II,Sultan Mastura,90,51,91,56,55,33,51,76,86,7,43,50,87,52,16,53,20,64,55,49,69,34,67,19,78,85,81
BARMM,"Madrasatul Al-Shellawe, Inc.",410226,Maguindanao II,Sultan Mastura,22,31,71,93,52,45,33,45,29,88,32,28,20,24,51,65,29,63,17,24,26,73,21,24,45,48,56
BARMM,Abubacar Siddique Elementary School,133892,Maguindanao II,Barira North,11,59,63,34,57,15,67,34,32,63,30,22,53,51,22,79,13,46,71,7,26,32,87,67,43,61,60
BARMM,Ibra Bulyoc Memo Central Elementary School,133898,Maguindanao II,Barira North,79,58,39,97,70,32,73,14,26,34,27,44,30,71,25,73,60,64,11,50,73,24,95,87,45,37,76
BARMM,Macarimbang Elementary School,133901,Maguindanao II,Barira North,24,34,71,17,68,48,81,51,89,15,56,53,72,73,59,10,95,66,32,18,41,77,84,52,64,87,27
BARMM,Manalao PS,133902,Maguindanao II,Barira North,60,49,20,31,43,74,35,61,59,96,74,64,53,22,52,65,16,28,40,36,57,72,88,52,67,39,51
BARMM,Nabalawag Elementary School,133904,Maguindanao II,Barira North,78,45,45,19,53,39,13,47,63,31,63,66,25,31,41,59,27,66,20,81,73,6,55,50,19,64,37
BARMM,Tantangan PS,133909,Maguindanao II,Barira North,84,98,75,92,17,60,55,70,94,39,73,53,30,53,53,69,54,67,26,49,61,29,73,43,83,69,75
BARMM,Tomawis Memo Elementary School,133911,Maguindanao II,Barira North,17,64,65,38,39,56,56,58,60,82,28,60,29,27,72,71,53,43,48,77,59,56,30,52,62,50,70
BARMM,Madalum Elementary School,216551,Maguindanao II,Barira North,88,7,71,64,33,27,67,20,88,48,50,20,34,74,54,36,20,30,65,52,58,52,55,45,38,55,44
BARMM,L'mbak Elementary School,216637,Maguindanao II,Barira North,56,84,40,76,50,52,50,64,78,35,38,50,62,26,81,79,47,60,45,62,60,28,12,59,71,53,37
BARMM,Tanulang PS,216639,Maguindanao II,Barira North,28,47,51,58,13,15,62,49,38,61,56,39,39,2,59,55,59,57,57,47,7,64,44,75,60,25,65
BARMM,Tataya Primary School,253004,Maguindanao II,Barira North,40,67,77,63,60,68,18,37,79,47,47,78,87,47,31,49,41,38,53,49,64,45,72,65,45,69,61
BARMM,Angimbzar T. Pendatu,261503,Maguindanao II,Barira North,61,30,57,34,70,82,41,79,70,25,12,36,69,28,45,36,38,20,78,55,80,49,20,35,85,55,52
BARMM,Bagumbayan Elementary School,134023,Maguindanao II,Kabuntalan South,10,58,32,13,79,97,98,49,33,21,27,63,53,66,27,81,55,47,36,64,19,84,52,26,44,67,74
BARMM,Dadtumeg Elementary School,134025,Maguindanao II,Kabuntalan South,62,80,64,67,62,48,77,32,60,20,78,26,44,44,39,47,53,54,44,70,57,62,36,48,80,7,28
BARMM,Gambar PS,134026,Maguindanao II,Kabuntalan South,56,45,79,49,50,65,35,15,33,40,31,25,58,70,64,42,66,47,48,40,50,64,71,55,47,80,28
BARMM,Ganta PS,134027,Maguindanao II,Kabuntalan South,56,55,58,40,51,85,56,28,19,30,77,62,29,77,29,52,71,54,47,48,61,34,72,23,71,55,48
BARMM,Kabuntalan CES,134029,Maguindanao II,Kabuntalan South,67,49,29,63,52,57,7,73,60,11,70,12,56,91,45,42,45,34,47,72,25,64,32,29,73,28,42
BARMM,Katidtuan Elementary School,134030,Maguindanao II,Kabuntalan South,61,26,84,25,64,61,71,86,53,60,40,32,42,86,54,42,34,93,58,56,35,69,49,71,46,86,39
BARMM,Lower Taviran Elementary School,134032,Maguindanao II,Kabuntalan South,17,29,87,62,37,19,62,52,30,69,25,44,45,88,44,36,85,40,66,61,51,27,36,51,95,35,31
BARMM,Maitong Elementary School,134033,Maguindanao II,Kabuntalan South,65,67,38,54,37,21,56,73,53,48,56,57,64,47,43,44,63,77,43,46,67,40,69,47,21,73,49
BARMM,Pagalungan PS,134036,Maguindanao II,Kabuntalan South,63,44,63,51,57,69,43,30,70,59,50,5,72,37,81,68,60,49,40,13,35,42,24,55,72,23,26
BARMM,Taviran Elementary School,134039,Maguindanao II,Kabuntalan South,53,21,39,55,87,65,95,29,31,54,44,81,51,70,78,90,92,73,33,67,70,43,65,55,48,82,53
BARMM,Pened PS,216534,Maguindanao II,Kabuntalan South,40,90,69,42,80,55,36,49,82,38,49,20,66,15,33,44,16,74,45,57,66,25,36,60,33,91,65
BARMM,Butilen Elementary School,216594,Maguindanao II,Kabuntalan South,50,52,64,50,18,56,53,67,12,37,73,80,51,49,5,48,55,92,58,47,42,59,58,34,43,52,33
BARMM,Langeban PS,216595,Maguindanao II,Kabuntalan South,78,69,71,34,65,28,54,39,57,48,82,52,63,37,59,55,15,22,89,36,44,24,27,71,58,47,62
BARMM,Matilak PS,216618,Maguindanao II,Kabuntalan South,55,33,74,59,50,87,63,69,34,40,75,79,76,77,95,69,41,79,48,89,85,79,73,64,53,60,29
BARMM,Kabuntalan NHS,305011,Maguindanao II,Kabuntalan South,83,42,26,77,68,54,65,53,76,85,65,51,68,55,81,66,60,84,36,57,17,44,28,55,63,26,35
BARMM,Aragasi Elementary School,134089,Maguindanao II,Parang Bongo,57,52,63,59,57,21,41,19,53,46,31,53,21,56,29,44,45,45,68,47,63,64,55,46,56,56,68
BARMM,Biruar CES,134091,Maguindanao II,Parang Bongo,34,45,87,21,27,41,60,45,49,46,34,83,78,51,32,26,70,59,77,49,70,30,41,33,68,51,60
BARMM,H. Asma Biruar Elementary School,134094,Maguindanao II,Parang Bongo,64,38,54,52,69,47,73,29,79,54,52,43,38,39,28,84,26,68,43,52,46,45,68,52,70,55,48
BARMM,Kutongan Elementary School,134095,Maguindanao II,Parang Bongo,18,39,53,44,52,67,44,26,21,45,33,62,42,52,37,42,30,53,13,95,51,48,53,14,38,47,71
BARMM,Limbayan Elementary School,134097,Maguindanao II,Parang Bongo,74,67,36,34,51,48,70,46,53,92,40,48,61,56,36,58,24,48,46,68,72,87,51,50,57,68,16
BARMM,Talaubang PS,134104,Maguindanao II,Parang Bongo,68,37,64,54,56,82,73,46,27,72,77,52,58,35,51,86,51,34,28,47,14,28,54,44,88,78,78
BARMM,Hadji Datu Taha Biruar PS,216567,Maguindanao II,Parang Bongo,54,75,27,15,6,37,54,53,39,87,59,76,38,15,48,79,47,47,71,56,42,92,62,52,63,65,18
BARMM,Gadungan Pebpandaran PS,253011,Maguindanao II,Parang Bongo,65,52,50,74,56,27,40,63,44,29,59,69,45,48,59,42,86,35,25,24,91,58,61,19,22,75,35
BARMM,Litayen National High School,305013,Maguindanao II,Parang Bongo,61,33,27,59,45,58,14,70,76,67,40,26,12,46,78,29,49,41,66,67,18,53,97,47,42,68,63
BARMM,Barongisan Primary School,100804,Maguindanao II,Datu Blah Sinsuat,39,68,50,80,72,51,20,47,54,60,23,66,27,67,54,55,76,79,53,44,58,29,16,38,45,36,55
BARMM,Bacayawan Elementary School,134272,Maguindanao II,Datu Blah Sinsuat,19,51,76,26,68,75,51,21,9,68,84,36,27,81,46,86,39,53,55,26,50,80,79,67,41,29,44
BARMM,Datu Sa Biwang Elementary School,134275,Maguindanao II,Datu Blah Sinsuat,35,44,81,26,42,45,45,33,38,47,28,16,18,57,28,33,80,55,34,58,36,65,44,14,65,53,11
BARMM,Dawat Central Elementary School,134276,Maguindanao II,Datu Blah Sinsuat,10,43,46,43,54,48,34,61,47,41,23,25,12,55,35,74,50,49,22,45,72,84,31,61,16,58,44
BARMM,Kinimi Elementary School,134279,Maguindanao II,Datu Blah Sinsuat,16,53,31,73,72,64,30,60,53,73,61,2,61,49,50,55,44,57,39,37,34,66,55,43,52,37,24
BARMM,Laguitan PS,134281,Maguindanao II,Datu Blah Sinsuat,68,41,48,25,25,33,51,54,34,64,33,67,34,49,81,17,40,48,65,36,36,24,58,34,66,59,66
BARMM,Maningula PS,134282,Maguindanao II,Datu Blah Sinsuat,41,79,44,34,32,55,67,78,56,79,48,16,6,63,54,45,31,97,24,80,59,37,74,46,50,71,23
BARMM,Meti PS,134283,Maguindanao II,Datu Blah Sinsuat,15,27,33,33,90,58,25,46,58,31,44,11,34,42,92,47,66,19,47,41,67,68,39,39,62,81,72
BARMM,Nalkan Elementary School,134284,Maguindanao II,Datu Blah Sinsuat,28,54,39,65,62,18,14,79,52,49,42,53,46,26,33,49,47,16,57,60,39,67,45,85,35,17,58
BARMM,Ranao Midafa Elementary School,134287,Maguindanao II,Datu Blah Sinsuat,62,39,27,62,84,88,22,56,47,83,55,77,81,62,47,19,14,34,34,58,77,63,41,70,88,64,87
