Region,Division,District,BEIS School ID,School Name,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD ABM Male,G11 ACAD ABM Female,G11 ACAD HUMSS Male,G11 ACAD HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD ABM Male,G12 ACAD ABM Female,G12 ACAD HUMSS Male,G12 ACAD HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
BARMM,Maguindanao II,Sultan Mastura,134161,Bungabong Primary School,MAGUINDANAO,SULTAN MASTURA,1st District,BUNGABONG,Public,DepED Managed,School with no Annexes,Purely ES,14,28,35,8,13,50,36,41,31,27,25,1,32,2,26,13,8,24,16,41,41,9,36,13,42,2,12,40,34,27,47,16,28,45,32,12,3,4,33,2,29,42,12,20,31,21,34,41,47,3,3,48,48,18,41,31,10,39
BARMM,Maguindanao II,Sultan Mastura,134162,Dagurungan Elementary School,MAGUINDANAO,SULTAN MASTURA,1st District,DAGURONGAN,Public,DepED Managed,School with no Annexes,Purely ES,21,42,36,19,49,22,45,31,21,22,22,11,34,27,18,48,25,47,28,26,15,10,17,15,10,11,50,25,48,23,27,21,38,5,27,21,16,33,37,39,19,37,38,6,36,34,30,48,41,43,6,42,28,49,44,48,47,15
BARMM,Maguindanao II,Sultan Mastura,134170,Simuay Seashore Elementary School.,MAGUINDANAO,SULTAN MASTURA,1st District,SIMUAY/SEASHORE,Public,DepED Managed,School with no Annexes,Purely ES,31,19,39,40,37,50,49,38,21,29,40,16,23,9,7,12,24,43,20,16,1,8,48,44,5,35,27,4,19,20,1,41,6,42,23,39,49,8,44,5,29,2,12,12,11,10,42,39,10,18,6,37,44,14,34,46,7,38
BARMM,Maguindanao II,Sultan Mastura,134171,Datu Panda Elementary School,MAGUINDANAO,SULTAN MASTURA,1st District,SOLON,Public,DepED Managed,School with no Annexes,Purely ES,27,30,6,14,33,33,19,15,9,16,36,49,48,3,5,41,35,5,31,43,43,10,24,24,49,29,38,9,49,27,35,12,46,44,34,4,9,44,36,43,28,28,11,35,45,25,3,45,21,37,41,46,5,46,37,26,17,2
BARMM,Maguindanao II,Sultan Mastura,134172,Tambo Elementary School,MAGUINDANAO,SULTAN MASTURA,1st District,TAMBO,Public,DepED Managed,School with no Annexes,Purely ES,10,45,32,47,36,9,16,29,19,16,36,39,5,43,42,19,24,48,45,44,8,3,24,23,28,21,39,42,5,9,4,4,36,47,36,17,34,31,19,36,35,50,13,2,18,11,44,33,45,9,14,14,33,20,40,25,30,33
BARMM,Maguindanao II,Sultan Mastura,134173,Tapayan CES,MAGUINDANAO,SULTAN MASTURA,1st District,TAPAYAN,Public,DepED Managed,School with no Annexes,Purely ES,27,43,11,46,33,9,50,18,41,49,4,37,45,13,32,39,18,41,50,41,18,26,3,46,5,2,33,12,3,50,16,20,28,44,5,3,13,31,6,24,33,5,3,15,7,13,38,41,13,30,20,23,17,48,22,12,34,36
BARMM,Maguindanao II,Sultan Mastura,134174,Tariken Elementary School,MAGUINDANAO,SULTAN MASTURA,1st District,TARIKEN,Public,DepED Managed,School with no Annexes,Purely ES,28,17,44,42,25,15,5,10,29,40,14,4,29,3,14,15,33,21,45,1,8,13,18,2,24,18,27,12,9,39,32,32,48,43,34,38,40,5,4,4,7,21,13,2,18,37,13,24,50,41,29,9,46,6,41,6,48,47
BARMM,Maguindanao II,Sultan Mastura,134175,Tuka Elementary School,MAGUINDANAO,SULTAN MASTURA,1st District,TUKA,Public,DepED Managed,School with no Annexes,Purely ES,6,31,15,48,32,21,22,21,8,27,8,7,11,28,20,22,28,9,13,31,27,48,35,11,44,47,48,6,39,17,11,45,43,38,36,11,23,4,49,17,36,13,16,27,3,50,44,46,34,13,49,33,11,10,41,4,15,27
BARMM,Maguindanao II,Sultan Mastura,216584,Darping Elementary School,MAGUINDANAO,SULTAN MASTURA,1st District,MACABICO (MACABISO),Public,DepED Managed,School with no Annexes,Purely ES,13,26,42,24,47,8,38,36,42,4,14,41,43,10,8,41,5,28,9,40,37,39,29,33,16,39,49,35,11,18,6,29,4,24,48,25,18,27,34,4,8,31,20,30,17,14,28,17,10,5,4,2,42,48,36,6,6,11
BARMM,Maguindanao II,Sultan Mastura,216642,Kirkir Elementary School,MAGUINDANAO,SULTAN MASTURA,1st District,KIRKIR,Public,DepED Managed,School with no Annexes,Purely ES,4,25,29,15,13,20,29,1,11,36,30,36,18,48,32,47,21,44,32,19,23,4,23,43,29,28,26,32,28,28,9,43,1,45,7,11,12,27,37,45,29,47,24,31,44,49,25,4,23,25,39,34,2,32,46,22,40,36
BARMM,Maguindanao II,Sultan Mastura,216643,Namuken Elementary School,MAGUINDANAO,SULTAN MASTURA,1st District,NAMUKEN,Public,DepED Managed,School with no Annexes,Purely ES,23,18,27,9,37,18,10,1,1,23,44,16,43,13,7,9,34,39,33,23,44,50,10,46,20,48,9,37,17,20,4,49,44,4,28,13,10,9,4,26,31,16,37,29,49,36,11,3,20,21,26,17,50,8,17,26,15,15
BARMM,Maguindanao II,Sultan Mastura,318303,Sultan Mastura NHS,MAGUINDANAO,SULTAN MASTURA,1st District,TAPAYAN,Public,DepED Managed,School with no Annexes,Purely JHS,47,13,43,30,24,35,45,48,38,8,47,33,22,45,12,4,14,23,18,16,15,11,50,44,47,35,10,33,12,10,40,12,39,14,45,38,29,46,41,31,48,38,25,23,42,3,5,24,20,8,16,31,37,8,3,5,13,16
BARMM,Maguindanao II,Sultan Mastura,326501,Sulon National High School,MAGUINDANAO,SULTAN MASTURA,1st District,SOLON,Public,DepED Managed,School with no Annexes,JHS with SHS,43,47,5,46,44,47,25,31,21,34,10,23,19,32,48,42,28,48,39,47,1,6,5,38,12,18,19,33,43,44,21,29,11,5,9,46,31,22,9,11,42,22,28,6,26,43,18,31,26,41,36,45,13,6,35,43,42,43
BARMM,Maguindanao II,Sultan Mastura,410226,"Madrasatul Al-Shellawe, Inc.",MAGUINDANAO,SULTAN KUDARAT (NULING),1st District,LIMBO,Private,Sectarian ,School with no Annexes,Purely ES,3,19,2,29,49,22,43,50,33,19,17,28,30,3,23,36,7,38,15,14,43,45,23,9,40,7,16,8,7,13,20,8,43,8,7,10,29,36,20,9,40,23,34,39,5,21,3,21,19,2,33,23,3,21,30,15,37,11
BARMM,Maguindanao II,Barira North,133892,Abubacar Siddique Elementary School,MAGUINDANAO,BARIRA,1st District,TOGAIG,Public,DepED Managed,School with no Annexes,Purely ES,3,8,26,33,47,16,22,12,48,9,5,10,20,47,20,23,20,14,23,9,46,17,12,18,40,48,3,48,19,34,9,13,3,19,27,44,42,37,5,8,8,38,8,24,13,13,5,2,50,37,11,49,48,19,4,39,12,49
BARMM,Maguindanao II,Barira North,133898,Ibra Bulyoc Memo Central Elementary School,MAGUINDANAO,BARIRA,1st District,TOGAIG,Public,DepED Managed,School with no Annexes,Purely ES,43,36,42,16,15,24,50,47,48,22,15,17,32,41,10,41,12,2,8,18,3,31,13,14,25,46,42,29,27,3,30,14,1,24,9,2,48,25,17,43,30,34,15,9,40,33,27,23,47,48,49,27,41,46,2,43,10,27
BARMM,Maguindanao II,Barira North,133901,Macarimbang Elementary School,MAGUINDANAO,BARIRA,1st District,BARIRA (POB.),Public,DepED Managed,School with no Annexes,Purely ES,2,22,22,12,47,24,12,5,37,31,8,40,35,46,30,9,50,1,39,50,5,10,8,48,3,18,37,36,46,26,15,38,15,44,26,6,9,1,46,49,46,20,31,46,36,5,5,13,46,38,14,13,32,20,49,15,49,38
BARMM,Maguindanao II,Barira North,133902,Manalao PS,MAGUINDANAO,BARIRA,1st District,BARIRA (POB.),Public,DepED Managed,School with no Annexes,Purely ES,10,50,28,21,4,16,1,30,4,39,44,30,32,3,23,29,15,46,37,22,49,47,31,43,47,20,17,5,17,36,24,40,2,50,6,34,21,44,8,8,17,11,46,26,11,46,19,17,42,46,10,41,37,15,35,32,34,5
BARMM,Maguindanao II,Barira North,133904,Nabalawag Elementary School,MAGUINDANAO,BARIRA,1st District,NABALAWAG,Public,DepED Managed,School with no Annexes,Purely ES,31,47,11,34,26,19,18,1,3,50,10,29,11,2,17,21,32,15,28,35,10,21,26,37,41,8,14,17,20,5,45,21,10,31,13,7,41,18,12,15,48,18,1,5,31,42,35,46,34,21,18,19,5,45,12,7,44,20
BARMM,Maguindanao II,Barira North,133909,Tantangan PS,MAGUINDANAO,BARIRA,1st District,NABALAWAG,Public,DepED Managed,School with no Annexes,Purely ES,39,45,50,48,43,32,42,50,3,14,41,19,50,5,18,23,38,32,48,46,4,35,43,30,44,34,19,34,23,7,42,11,38,15,2,24,24,45,17,37,44,23,28,1,40,21,6,43,41,32,33,42,5,38,38,45,25,44
BARMM,Maguindanao II,Barira North,133911,Tomawis Memo Elementary School,MAGUINDANAO,BARIRA,1st District,BARIRA (POB.),Public,DepED Managed,School with no Annexes,Purely ES,12,5,38,26,47,18,2,36,18,21,27,29,45,11,35,49,40,18,50,10,45,37,24,4,32,16,11,16,1,28,13,47,30,42,30,18,41,30,9,44,6,37,15,41,34,25,37,40,22,8,50,20,49,3,24,38,25,25
BARMM,Maguindanao II,Barira North,216551,Madalum Elementary School,MAGUINDANAO,BARIRA,1st District,NABALAWAG,Public,DepED Managed,School with no Annexes,Purely ES,39,49,2,5,35,36,29,35,29,4,25,2,26,41,16,25,11,9,49,39,15,33,9,41,22,34,24,50,3,31,10,10,7,47,49,16,19,17,15,5,27,3,40,12,46,12,14,38,50,5,27,17,22,23,2,36,43,12
BARMM,Maguindanao II,Barira North,216637,L'mbak Elementary School,MAGUINDANAO,BARIRA,1st District,BARIRA (POB.),Public,DepED Managed,School with no Annexes,Purely ES,17,39,35,49,31,9,41,35,45,5,35,17,32,18,49,48,18,46,39,39,8,27,1,37,31,45,13,13,31,31,22,28,48,33,14,31,32,47,21,26,23,37,16,12,30,30,40,22,1,11,26,11,15,44,33,38,49,4
BARMM,Maguindanao II,Barira North,216639,Tanulang PS,MAGUINDANAO,BARIRA,1st District,BARIRA (POB.),Public,DepED Managed,School with no Annexes,Purely ES,23,5,5,42,9,42,19,39,9,4,3,12,46,16,46,46,17,32,19,19,49,12,41,15,8,26,1,1,21,18,7,32,34,25,30,27,24,31,38,21,19,38,41,23,3,4,13,34,38,6,37,28,40,35,34,26,16,9
BARMM,Maguindanao II,Barira North,253004,Tataya Primary School,MAGUINDANAO,BARIRA,1st District,BARIRA (POB.),Public,DepED Managed,School with no Annexes,Purely ES,28,12,49,18,47,30,47,16,49,11,28,40,13,5,3,9,29,8,31,48,10,37,10,37,26,8,21,26,44,43,32,46,24,7,42,11,5,44,11,30,13,25,31,14,39,25,1,48,43,29,21,40,20,45,23,22,29,40
BARMM,Maguindanao II,Barira North,261503,Angimbzar T. Pendatu,MAGUINDANAO,BARIRA,1st District,BARIRA (POB.),Public,DepED Managed,School with no Annexes,Purely ES,47,14,4,26,20,37,7,27,44,26,32,50,11,30,32,12,47,32,40,30,14,11,3,9,11,5,26,2,27,42,32,4,12,33,47,31,26,10,11,27,4,16,46,3,33,47,34,21,5,15,43,9,17,18,46,39,20,35
BARMM,Maguindanao II,Kabuntalan South,134023,Bagumbayan Elementary School,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,BAGUMBAYAN,Public,DepED Managed,School with no Annexes,Purely ES,8,2,46,12,15,17,3,10,49,30,48,49,50,48,47,33,32,17,22,11,4,17,7,20,38,31,39,27,48,5,25,38,12,15,14,22,38,43,44,11,32,15,38,46,15,4,35,29,5,47,24,50,19,7,2,42,48,19
BARMM,Maguindanao II,Kabuntalan South,134025,Dadtumeg Elementary School,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,DADTUMOG (DADTUMEG),Public,DepED Managed,School with no Annexes,Purely ES,25,37,40,40,19,45,44,23,18,44,5,43,44,33,35,5,6,26,47,13,5,15,31,47,14,38,37,7,41,3,12,14,15,24,19,25,11,36,47,6,28,26,16,46,43,14,23,47,25,11,15,13,32,16,47,33,6,1
BARMM,Maguindanao II,Kabuntalan South,134026,Gambar PS,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,GAMBAR,Public,DepED Managed,School with no Annexes,Purely ES,17,39,27,18,39,40,7,42,27,23,41,24,26,9,29,43,11,4,25,8,35,5,21,10,10,35,24,46,38,20,10,15,50,14,25,23,4,38,25,41,45,2,19,45,43,7,29,11,49,22,13,15,8,47,22,25,49,31
BARMM,Maguindanao II,Kabuntalan South,134027,Ganta PS,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,GANTA,Public,DepED Managed,School with no Annexes,Purely ES,7,49,7,48,41,17,1,39,3,48,49,36,31,25,41,33,27,1,11,8,10,20,47,30,17,46,48,29,18,11,19,43,7,22,10,37,23,29,32,39,34,20,2,32,48,13,44,4,44,28,6,42,11,12,47,24,26,29
BARMM,Maguindanao II,Kabuntalan South,134029,Kabuntalan CES,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,POBLACION,Public,DepED Managed,School with no Annexes,Purely ES,43,24,15,34,14,15,26,37,37,15,30,27,2,5,46,42,44,29,37,23,4,7,30,40,29,28,45,46,34,22,7,5,36,9,21,26,26,16,28,17,15,19,39,25,24,1,37,35,1,31,10,32,7,22,23,50,7,21
BARMM,Maguindanao II,Kabuntalan South,134030,Katidtuan Elementary School,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,KATIDTUAN,Public,DepED Managed,School with no Annexes,Purely ES,44,17,20,6,40,44,4,21,44,20,14,47,39,32,7,30,50,36,32,21,40,20,24,16,5,33,41,45,16,26,15,17,22,32,9,49,13,29,9,25,45,48,29,40,20,15,21,35,7,42,36,3,23,48,37,9,37,49
BARMM,Maguindanao II,Kabuntalan South,134032,Lower Taviran Elementary School,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,LOWER TAVIRAN,Public,DepED Managed,School with no Annexes,Purely ES,10,7,15,14,38,49,48,14,21,16,6,13,30,32,18,32,20,32,13,17,22,47,7,18,50,20,48,40,19,26,38,6,22,22,36,30,16,20,36,49,3,37,9,18,38,13,36,25,19,17,27,4,38,13,50,45,1,34
BARMM,Maguindanao II,Kabuntalan South,134033,Maitong Elementary School,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,MAITONG,Public,DepED Managed,School with no Annexes,Purely ES,39,26,29,38,3,35,39,15,28,9,8,13,18,38,18,39,29,44,41,12,26,22,22,34,28,10,9,38,23,41,17,40,17,26,5,38,41,3,19,44,41,36,8,32,20,47,14,32,43,26,45,4,11,36,20,1,45,28
BARMM,Maguindanao II,Kabuntalan South,134036,Pagalungan PS,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,PAGALUNGAN,Public,DepED Managed,School with no Annexes,Purely ES,23,40,34,10,15,48,2,49,49,8,22,47,17,26,18,31,29,1,24,46,18,41,45,5,50,16,8,29,28,44,4,1,48,33,11,29,30,38,22,38,20,29,21,21,21,14,8,5,21,3,20,6,21,34,35,37,10,13
BARMM,Maguindanao II,Kabuntalan South,134039,Taviran Elementary School,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,UPPER TAVIRAN,Public,DepED Managed,School with no Annexes,Purely ES,3,50,16,5,19,20,50,5,41,46,41,24,46,49,35,48,24,5,15,16,32,22,28,16,28,17,35,35,19,32,37,44,30,48,9,24,48,42,45,47,45,28,4,39,46,24,37,30,39,26,35,18,19,36,43,5,39,43
BARMM,Maguindanao II,Kabuntalan South,216534,Pened PS,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,PENED,Public,DepED Managed,School with no Annexes,Purely ES,10,30,43,47,35,34,13,29,49,31,19,36,35,1,6,5,45,4,49,33,2,36,20,29,24,27,14,1,27,39,5,15,9,24,34,11,25,19,11,5,35,39,13,12,43,23,18,39,34,2,35,30,36,24,12,21,48,43
BARMM,Maguindanao II,Kabuntalan South,216594,Butilen Elementary School,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,BUTERIN,Public,DepED Managed,School with no Annexes,Purely ES,4,46,27,25,15,49,28,22,7,11,30,26,32,21,5,8,41,26,10,2,2,35,31,42,40,11,5,44,46,5,36,44,1,4,21,37,6,42,43,12,47,45,28,31,25,17,10,37,47,11,26,7,27,7,35,8,34,18
BARMM,Maguindanao II,Kabuntalan South,216595,Langeban PS,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,LANGEBAN,Public,DepED Managed,School with no Annexes,Purely ES,38,40,42,27,42,29,17,17,37,28,19,9,14,40,25,44,14,25,28,29,9,39,50,32,18,24,20,17,24,39,33,19,21,38,39,50,7,48,13,2,8,14,19,5,41,3,8,28,9,18,34,28,43,28,30,28,18,29
BARMM,Maguindanao II,Kabuntalan South,216618,Matilak PS,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,MATILAK,Public,DepED Managed,School with no Annexes,Purely ES,19,36,21,12,32,42,17,42,11,39,39,48,21,42,46,29,29,40,7,27,19,21,30,45,15,4,45,32,34,42,44,35,50,45,7,41,44,25,17,24,30,49,41,38,38,47,42,47,29,44,22,7,17,47,31,22,24,36
BARMM,Maguindanao II,Kabuntalan South,305011,Kabuntalan NHS,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,POBLACION,Public,DepED Managed,School with no Annexes,JHS with SHS,47,36,26,16,11,15,32,45,35,33,49,5,24,41,25,1,44,9,26,50,44,41,38,27,23,35,35,20,21,47,33,18,37,44,2,34,45,21,37,23,37,47,12,32,6,11,12,45,11,17,16,19,17,38,22,41,6,20
BARMM,Maguindanao II,Parang Bongo,134089,Aragasi Elementary School,MAGUINDANAO,PARANG,1st District,TUCA-MAROR,Public,DepED Managed,School with no Annexes,Purely ES,35,22,14,38,29,34,49,10,50,7,20,1,1,40,6,17,4,15,3,50,19,27,25,6,30,37,6,50,12,9,4,49,23,6,26,42,26,18,34,11,9,36,22,42,50,13,44,3,16,39,39,29,44,2,45,11,14,42
BARMM,Maguindanao II,Parang Bongo,134091,Biruar CES,MAGUINDANAO,PARANG,1st District,BONGO ISLAND (LITAYEN),Public,DepED Managed,School with no Annexes,Purely ES,9,25,10,35,49,38,9,12,12,15,19,22,19,41,14,44,44,1,12,37,25,21,32,2,8,2,45,6,35,43,33,50,1,31,31,46,19,7,24,46,10,49,5,25,25,45,44,5,17,24,31,29,29,4,46,22,43,8
BARMM,Maguindanao II,Parang Bongo,134094,H. Asma Biruar Elementary School,MAGUINDANAO,PARANG,1st District,TAGUDTONGAN,Public,DepED Managed,School with no Annexes,Purely ES,37,27,34,4,27,27,38,14,44,25,35,12,49,24,9,14,14,15,30,49,5,49,45,7,17,6,35,4,7,31,24,19,21,7,30,13,47,37,15,11,19,49,2,43,45,1,14,38,42,26,3,45,12,40,48,22,34,21
BARMM,Maguindanao II,Parang Bongo,134095,Kutongan Elementary School,MAGUINDANAO,PARANG,1st District,COTONGAN,Public,DepED Managed,School with no Annexes,Purely ES,12,6,25,14,19,34,38,6,29,23,48,19,28,16,9,14,8,18,12,9,16,29,9,24,31,12,47,5,4,38,46,16,14,23,8,5,15,27,3,27,6,47,45,3,25,26,47,48,45,8,21,50,2,12,16,22,32,15
BARMM,Maguindanao II,Parang Bongo,134097,Limbayan Elementary School,MAGUINDANAO,PARANG,1st District,LIMBAYAN,Public,DepED Managed,School with no Annexes,Purely ES,44,30,36,31,8,28,5,29,26,25,43,5,49,21,7,11,19,27,28,25,48,44,25,15,47,7,17,39,29,32,13,35,22,14,26,20,32,26,14,10,37,11,44,43,35,37,32,36,33,18,8,8,22,28,26,31,45,23
BARMM,Maguindanao II,Parang Bongo,134104,Talaubang PS,MAGUINDANAO,PARANG,1st District,TUCA-MAROR,Public,DepED Managed,School with no Annexes,Purely ES,49,19,27,10,17,47,41,13,10,46,34,48,43,30,24,33,32,14,13,14,23,49,46,31,7,46,15,20,47,11,27,25,49,2,19,9,41,45,42,9,6,28,4,24,6,8,16,31,38,16,44,34,10,34,47,41,46,32
BARMM,Maguindanao II,Parang Bongo,216567,Hadji Datu Taha Biruar PS,MAGUINDANAO,PARANG,1st District,DATU MACARIMBANG BIRUAR,Public,DepED Managed,School with no Annexes,Purely ES,30,24,33,42,24,3,8,7,5,1,30,7,11,43,23,9,24,29,7,32,38,49,12,47,9,27,3,12,14,24,38,38,22,26,48,23,37,42,39,8,40,7,48,44,3,39,37,19,43,19,4,14,33,19,35,28,15,50
BARMM,Maguindanao II,Parang Bongo,253011,Gadungan Pebpandaran PS,MAGUINDANAO,PARANG,1st District,GADUNGAN,Public,DepED Managed,School with no Annexes,Purely ES,26,39,16,36,22,28,37,37,22,34,13,14,1,39,4,35,36,27,40,4,3,26,11,48,35,27,19,29,24,21,33,36,41,18,10,15,30,12,36,50,4,31,44,14,45,46,11,13,32,29,4,31,9,10,16,6,44,31
BARMM,Maguindanao II,Parang Bongo,305013,Litayen National High School,MAGUINDANAO,PARANG,1st District,BONGO ISLAND (LITAYEN),Public,DepED Managed,School with no Annexes,JHS with SHS,25,36,5,28,13,14,50,9,16,29,45,13,3,11,15,9,49,21,49,27,26,41,38,2,8,19,25,21,10,2,13,13,49,29,17,49,6,23,37,12,40,1,9,44,14,4,36,31,50,47,38,25,10,37,19,23,32,36
BARMM,Maguindanao II,Datu Blah Sinsuat,100804,Barongisan Primary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,NALKAN,Public,DepED Managed,School with no Annexes,Purely ES,35,4,24,44,34,16,44,36,34,38,32,19,8,12,2,41,27,20,24,30,36,24,15,8,5,16,48,19,6,21,36,30,50,4,26,27,37,18,36,40,46,33,28,1,28,30,2,42,15,1,9,46,7,31,29,16,35,1
BARMM,Maguindanao II,Datu Blah Sinsuat,134272,Bacayawan Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,LAPAKEN,Public,DepED Managed,School with no Annexes,Purely ES,16,3,43,8,45,31,18,8,24,44,28,47,36,15,19,24,13,8,1,8,50,18,50,34,46,28,40,41,11,16,21,15,28,18,36,19,48,38,26,13,16,37,39,41,40,10,3,23,48,31,1,43,24,43,33,8,10,19
BARMM,Maguindanao II,Datu Blah Sinsuat,134275,Datu Sa Biwang Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,MATUBER,Public,DepED Managed,School with no Annexes,Purely ES,24,11,33,11,49,32,24,2,11,31,29,16,4,41,8,47,24,9,28,10,29,18,25,3,9,33,9,48,11,7,6,10,12,16,30,4,31,2,30,50,34,21,44,21,7,29,37,21,22,22,1,10,2,12,20,45,46,7
BARMM,Maguindanao II,Datu Blah Sinsuat,134276,Dawat Central Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,PENANSARAN,Public,DepED Managed,School with no Annexes,Purely ES,9,1,26,17,13,33,20,23,9,45,12,36,22,12,46,35,21,40,6,41,24,17,1,22,16,20,31,24,11,1,6,19,13,22,10,12,35,39,47,3,23,26,38,46,47,25,6,39,12,19,24,20,36,25,7,9,37,21
BARMM,Maguindanao II,Datu Blah Sinsuat,134279,Kinimi Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,KINIMI,Public,DepED Managed,School with no Annexes,Purely ES,10,6,49,4,1,30,37,36,40,32,27,37,28,2,13,27,24,36,30,23,46,27,47,14,40,24,46,3,37,24,1,1,22,28,8,31,7,48,41,3,33,24,36,30,23,11,12,25,36,19,14,10,26,17,33,19,24,13
BARMM,Maguindanao II,Datu Blah Sinsuat,134281,Laguitan PS,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,LAGUITAN,Public,DepED Managed,School with no Annexes,Purely ES,19,49,35,6,23,25,14,11,17,8,11,22,15,36,50,7,26,28,2,32,34,30,5,28,30,27,42,7,29,5,34,33,39,42,24,41,11,6,14,26,19,29,4,20,15,21,5,31,33,25,43,23,8,26,40,26,10,49
BARMM,Maguindanao II,Datu Blah Sinsuat,134282,Maningula PS,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,LAPAKEN,Public,DepED Managed,School with no Annexes,Purely ES,23,18,48,31,18,26,16,18,17,15,26,29,20,47,30,38,48,30,8,48,29,50,25,23,27,26,33,30,3,3,6,10,47,7,5,19,10,35,12,19,48,49,4,33,32,27,45,35,24,50,6,17,6,40,15,35,38,33
BARMM,Maguindanao II,Datu Blah Sinsuat,134283,Meti PS,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,METI,Public,DepED Managed,School with no Annexes,Purely ES,4,11,3,24,29,4,23,10,45,45,15,43,13,12,37,34,11,35,36,22,25,6,4,40,23,6,2,40,10,24,1,10,50,42,21,26,36,11,36,30,9,10,31,37,30,37,24,17,37,2,28,44,18,21,18,44,46,35
BARMM,Maguindanao II,Datu Blah Sinsuat,134284,Nalkan Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,NALKAN,Public,DepED Managed,School with no Annexes,Purely ES,15,13,15,39,3,36,47,18,18,44,6,12,2,12,5,7,43,36,22,30,23,26,41,1,18,36,14,12,39,7,11,42,13,20,46,11,10,39,22,25,12,4,21,46,35,4,35,25,40,5,17,41,44,41,32,3,3,14
BARMM,Maguindanao II,Datu Blah Sinsuat,134287,Ranao Midafa Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,TAMBAK,Public,DepED Managed,School with no Annexes,Purely ES,43,19,24,15,21,6,13,49,42,42,43,45,14,8,25,29,18,38,2,45,41,42,47,8,8,45,43,19,49,32,48,29,15,32,22,12,11,8,5,9,25,9,26,37,45,32,45,13,39,2,39,48,50,20,48,40,22,42
BARMM,Maguindanao II,Datu Blah Sinsuat,134288,Resa Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,RESA,Public,DepED Managed,School with no Annexes,Purely ES,48,29,50,2,38,5,32,8,39,50,28,15,9,12,34,23,26,36,21,25,44,4,31,31,46,7,28,36,10,36,42,23,8,28,21,23,2,47,46,37,17,15,17,38,34,8,23,10,47,4,17,40,50,13,6,16,7,5
BARMM,Maguindanao II,Datu Blah Sinsuat,134290,Sedem Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,SEDEM,Public,DepED Managed,School with no Annexes,Purely ES,26,47,11,1,30,38,20,38,17,20,9,22,12,38,21,46,25,11,2,25,30,11,44,38,21,40,45,29,3,49,35,50,10,38,25,6,13,40,28,24,43,36,19,2,1,28,11,44,13,3,7,38,42,12,45,8,16,18
BARMM,Maguindanao II,Datu Blah Sinsuat,134291,Sinipak Elementary School,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,SINIPAK,Public,DepED Managed,School with no Annexes,Purely ES,44,48,11,10,31,28,48,15,4,37,17,39,20,33,40,39,41,7,1,45,20,16,25,46,26,7,32,17,28,11,45,45,34,20,33,3,22,33,6,33,18,27,43,8,32,23,41,24,7,44,27,33,40,9,32,8,10,23
